BudgetBookVersion	AnalysisGroup	HeadNumber	RevenueDescription	BudgetYear	DataVersion	DataValue
2006/07	FEES, PERMITS & LICENCES	32	PLANNING FEES AND SEARCHES	2006/07	ESTIMATE	2113
2006/07	FEES, PERMITS & LICENCES	34	VEHICLE LICENCES AND REGISTRATION	2004/05	ACTUAL	24020
2006/07	FEES, PERMITS & LICENCES	34	VEHICLE LICENCES AND REGISTRATION	2005/06	ORIGINAL	24597
2006/07	FEES, PERMITS & LICENCES	34	VEHICLE LICENCES AND REGISTRATION	2005/06	REVISED	25105
2006/07	FEES, PERMITS & LICENCES	34	VEHICLE LICENCES AND REGISTRATION	2006/07	ESTIMATE	26095
2006/07	FEES, PERMITS & LICENCES	35	BUS REVENUES	2004/05	ACTUAL	6709
2006/07	FEES, PERMITS & LICENCES	35	BUS REVENUES	2005/06	ORIGINAL	6806
2006/07	FEES, PERMITS & LICENCES	35	BUS REVENUES	2005/06	REVISED	7819
2006/07	FEES, PERMITS & LICENCES	35	BUS REVENUES	2006/07	ESTIMATE	7999
2006/07	FEES, PERMITS & LICENCES	36	SOLID WASTE	2004/05	ACTUAL	3803
2006/07	FEES, PERMITS & LICENCES	36	SOLID WASTE	2005/06	ORIGINAL	4760
2006/07	FEES, PERMITS & LICENCES	36	SOLID WASTE	2005/06	REVISED	4760
2006/07	FEES, PERMITS & LICENCES	36	SOLID WASTE	2006/07	ESTIMATE	5692
2006/07	FEES, PERMITS & LICENCES	36	WATER	2004/05	ACTUAL	4224
2006/07	FEES, PERMITS & LICENCES	36	WATER	2005/06	ORIGINAL	4200
2006/07	FEES, PERMITS & LICENCES	36	WATER	2005/06	REVISED	4200
2006/07	FEES, PERMITS & LICENCES	36	WATER	2006/07	ESTIMATE	4350
2006/07	FEES, PERMITS & LICENCES	36	RENTALS	2004/05	ACTUAL	2345
2006/07	FEES, PERMITS & LICENCES	36	RENTALS	2005/06	ORIGINAL	2051
2006/07	FEES, PERMITS & LICENCES	36	RENTALS	2005/06	REVISED	1967
2006/07	FEES, PERMITS & LICENCES	36	RENTALS	2006/07	ESTIMATE	2646
2006/07	FEES, PERMITS & LICENCES	39	COMPANIES - INTERNATIONAL	2004/05	ACTUAL	49118
2006/07	FEES, PERMITS & LICENCES	39	COMPANIES - INTERNATIONAL	2005/06	ORIGINAL	48892
2006/07	FEES, PERMITS & LICENCES	39	COMPANIES - INTERNATIONAL	2005/06	REVISED	49322
2006/07	FEES, PERMITS & LICENCES	39	COMPANIES - INTERNATIONAL	2006/07	ESTIMATE	49565
2006/07	FEES, PERMITS & LICENCES	39	COMPANIES LOCAL	2004/05	ACTUAL	2366
2006/07	FEES, PERMITS & LICENCES	39	COMPANIES LOCAL	2005/06	ORIGINAL	2200
2006/07	FEES, PERMITS & LICENCES	39	COMPANIES LOCAL	2005/06	REVISED	2400
2006/07	FEES, PERMITS & LICENCES	39	COMPANIES LOCAL	2006/07	ESTIMATE	2500
2006/07	FEES, PERMITS & LICENCES	39	COMPANIES LICENCES	2004/05	ACTUAL	3515
2006/07	FEES, PERMITS & LICENCES	39	COMPANIES LICENCES	2005/06	ORIGINAL	200
2006/07	FEES, PERMITS & LICENCES	39	COMPANIES LICENCES	2005/06	REVISED	200
2006/07	FEES, PERMITS & LICENCES	39	COMPANIES LICENCES	2006/07	ESTIMATE	295
2006/07	FEES, PERMITS & LICENCES	46	TELECOMMUNICATIONS RECEIPTS	2004/05	ACTUAL	10204
2006/07	FEES, PERMITS & LICENCES	46	TELECOMMUNICATIONS RECEIPTS	2005/06	ORIGINAL	8578
2006/07	FEES, PERMITS & LICENCES	46	TELECOMMUNICATIONS RECEIPTS	2005/06	REVISED	9436
2006/07	FEES, PERMITS & LICENCES	46	TELECOMMUNICATIONS RECEIPTS	2006/07	ESTIMATE	9711
2006/07	FEES, PERMITS & LICENCES	57	AIRCRAFT REGISTRATION	2004/05	ACTUAL	4640
2006/07	FEES, PERMITS & LICENCES	57	AIRCRAFT REGISTRATION	2005/06	ORIGINAL	4369
2006/07	FEES, PERMITS & LICENCES	57	AIRCRAFT REGISTRATION	2005/06	REVISED	5011
2006/07	FEES, PERMITS & LICENCES	57	AIRCRAFT REGISTRATION	2006/07	ESTIMATE	5180
2006/07	FEES, PERMITS & LICENCES	72	PLANT PRODUCTION & MARKETING CTRE	2004/05	ACTUAL	397
2006/07	FEES, PERMITS & LICENCES	72	PLANT PRODUCTION & MARKETING CTRE	2005/06	ORIGINAL	370
2006/07	FEES, PERMITS & LICENCES	72	PLANT PRODUCTION & MARKETING CTRE	2005/06	REVISED	400
2006/07	FEES, PERMITS & LICENCES	72	PLANT PRODUCTION & MARKETING CTRE	2006/07	ESTIMATE	438
2006/07	FEES, PERMITS & LICENCES	73	REGISTRATION OF SHIPPING	2004/05	ACTUAL	2070
2006/07	FEES, PERMITS & LICENCES	73	REGISTRATION OF SHIPPING	2005/06	ORIGINAL	1440
2006/07	FEES, PERMITS & LICENCES	73	REGISTRATION OF SHIPPING	2005/06	REVISED	2160
2006/07	FEES, PERMITS & LICENCES	73	REGISTRATION OF SHIPPING	2006/07	ESTIMATE	2350
2006/07	OTHER RECEIPTS	03	FINES AND FORFEITURES	2004/05	ACTUAL	4585
2006/07	OTHER RECEIPTS	03	FINES AND FORFEITURES	2005/06	ORIGINAL	5300
2006/07	OTHER RECEIPTS	03	FINES AND FORFEITURES	2005/06	REVISED	5260
2006/07	OTHER RECEIPTS	03	FINES AND FORFEITURES	2006/07	ESTIMATE	5228
2006/07	OTHER RECEIPTS	11	INTEREST ON DEPOSITS	2004/05	ACTUAL	4186
2006/07	OTHER RECEIPTS	11	INTEREST ON DEPOSITS	2005/06	ORIGINAL	3200
2006/07	OTHER RECEIPTS	11	INTEREST ON DEPOSITS	2005/06	REVISED	2000
2006/07	OTHER RECEIPTS	11	INTEREST ON DEPOSITS	2006/07	ESTIMATE	2500
2006/07	OTHER RECEIPTS	11	BERMUDA MONETARY AUTHORITY	2004/05	ACTUAL	1680
2006/07	OTHER RECEIPTS	11	BERMUDA MONETARY AUTHORITY	2005/06	ORIGINAL	1250
2006/07	OTHER RECEIPTS	11	BERMUDA MONETARY AUTHORITY	2005/06	REVISED	1800
2006/07	OTHER RECEIPTS	11	BERMUDA MONETARY AUTHORITY	2006/07	ESTIMATE	2000
2006/07	OTHER RECEIPTS		OTHER REVENUE	2004/05	ACTUAL	14059
2006/07	OTHER RECEIPTS		OTHER REVENUE	2005/06	ORIGINAL	11242
2006/07	OTHER RECEIPTS		OTHER REVENUE	2005/06	REVISED	11109
2006/07	OTHER RECEIPTS		OTHER REVENUE	2006/07	ESTIMATE	10772
2005/06	TAXES & DUTIES	12	CUSTOMS DUTY	2003/04	ACTUAL	193496
2005/06	TAXES & DUTIES	12	CUSTOMS DUTY	2004/05	ORIGINAL	194148
2005/06	TAXES & DUTIES	12	CUSTOMS DUTY	2004/05	REVISED	196920
2005/06	TAXES & DUTIES	12	CUSTOMS DUTY	2005/06	ESTIMATE	202756
2005/06	TAXES & DUTIES	27	SALE OF LAND TO NON-BERMUDIANS	2003/04	ACTUAL	4041
2005/06	TAXES & DUTIES	27	SALE OF LAND TO NON-BERMUDIANS	2004/05	ORIGINAL	7000
2005/06	TAXES & DUTIES	27	SALE OF LAND TO NON-BERMUDIANS	2004/05	REVISED	7000
2005/06	TAXES & DUTIES	27	SALE OF LAND TO NON-BERMUDIANS	2005/06	ESTIMATE	7000
2005/06	TAXES & DUTIES	29	TIMESHARING TAX	2003/04	ACTUAL	302
2005/06	TAXES & DUTIES	29	TIMESHARING TAX	2004/05	ORIGINAL	325
2005/06	TAXES & DUTIES	29	TIMESHARING TAX	2004/05	REVISED	325
2005/06	TAXES & DUTIES	29	TIMESHARING TAX	2005/06	ESTIMATE	300
2005/06	TAXES & DUTIES	38	PASSENGER TAXES	2003/04	ACTUAL	26803
2005/06	TAXES & DUTIES	38	PASSENGER TAXES	2004/05	ORIGINAL	25050
2005/06	TAXES & DUTIES	38	PASSENGER TAXES	2004/05	REVISED	25550
2005/06	TAXES & DUTIES	38	PASSENGER TAXES	2005/06	ESTIMATE	27150
2005/06	TAXES & DUTIES	38	STAMP DUTIES	2003/04	ACTUAL	32289
2005/06	TAXES & DUTIES	38	STAMP DUTIES	2004/05	ORIGINAL	27590
2005/06	TAXES & DUTIES	38	STAMP DUTIES	2004/05	REVISED	39205
2005/06	TAXES & DUTIES	38	STAMP DUTIES	2005/06	ESTIMATE	33420
2005/06	TAXES & DUTIES	38	BETTING TAX	2003/04	ACTUAL	1310
2005/06	TAXES & DUTIES	38	BETTING TAX	2004/05	ORIGINAL	800
2005/06	TAXES & DUTIES	38	BETTING TAX	2004/05	REVISED	800
2005/06	TAXES & DUTIES	38	BETTING TAX	2005/06	ESTIMATE	1300
2005/06	TAXES & DUTIES	38	LAND TAX	2003/04	ACTUAL	41865
2005/06	TAXES & DUTIES	38	LAND TAX	2004/05	ORIGINAL	42000
2005/06	TAXES & DUTIES	38	LAND TAX	2004/05	REVISED	42000
2005/06	TAXES & DUTIES	38	LAND TAX	2005/06	ESTIMATE	45000
2005/06	TAXES & DUTIES	38	FOREIGN CURRENCY PURCHASE TAX	2003/04	ACTUAL	4849
2005/06	TAXES & DUTIES	38	FOREIGN CURRENCY PURCHASE TAX	2004/05	ORIGINAL	4000
2005/06	TAXES & DUTIES	38	FOREIGN CURRENCY PURCHASE TAX	2004/05	REVISED	4000
2005/06	TAXES & DUTIES	38	FOREIGN CURRENCY PURCHASE TAX	2005/06	ESTIMATE	5000
2005/06	TAXES & DUTIES	38	PAYROLL TAX 	2003/04	ACTUAL	229749
2005/06	TAXES & DUTIES	38	PAYROLL TAX 	2004/05	ORIGINAL	220000
2005/06	TAXES & DUTIES	38	PAYROLL TAX 	2004/05	REVISED	248000
2005/06	TAXES & DUTIES	38	PAYROLL TAX 	2005/06	ESTIMATE	250000
2005/06	TAXES & DUTIES	38	HOTEL OCCUPANCY	2003/04	ACTUAL	9526
2005/06	TAXES & DUTIES	38	HOTEL OCCUPANCY	2004/05	ORIGINAL	9000
2005/06	TAXES & DUTIES	38	HOTEL OCCUPANCY	2004/05	REVISED	9000
2005/06	TAXES & DUTIES	38	HOTEL OCCUPANCY	2005/06	ESTIMATE	10000
2005/06	TAXES & DUTIES	38	CORPORATE SERVICE TAX	2003/04	ACTUAL	2467
2005/06	TAXES & DUTIES	38	CORPORATE SERVICE TAX	2004/05	ORIGINAL	2000
2005/06	TAXES & DUTIES	38	CORPORATE SERVICE TAX	2004/05	REVISED	2000
2005/06	TAXES & DUTIES	38	CORPORATE SERVICE TAX	2005/06	ESTIMATE	2500
2005/06	FEES, PERMITS & LICENCES	03	LIQUOR LICENCES	2003/04	ACTUAL	317
2005/06	FEES, PERMITS & LICENCES	03	LIQUOR LICENCES	2004/05	ORIGINAL	295
2005/06	FEES, PERMITS & LICENCES	03	LIQUOR LICENCES	2004/05	REVISED	295
2005/06	FEES, PERMITS & LICENCES	03	LIQUOR LICENCES	2005/06	ESTIMATE	295
2005/06	FEES, PERMITS & LICENCES	12	OTHER CUSTOMS FEES & CHARGES	2003/04	ACTUAL	1745
2005/06	FEES, PERMITS & LICENCES	12	OTHER CUSTOMS FEES & CHARGES	2004/05	ORIGINAL	1634
2005/06	FEES, PERMITS & LICENCES	12	OTHER CUSTOMS FEES & CHARGES	2004/05	REVISED	1775
2005/06	FEES, PERMITS & LICENCES	12	OTHER CUSTOMS FEES & CHARGES	2005/06	ESTIMATE	1828
2005/06	FEES, PERMITS & LICENCES	12	WHARFAGE	2003/04	ACTUAL	1290
2005/06	FEES, PERMITS & LICENCES	12	WHARFAGE	2004/05	ORIGINAL	1242
2005/06	FEES, PERMITS & LICENCES	12	WHARFAGE	2004/05	REVISED	1200
2005/06	FEES, PERMITS & LICENCES	12	WHARFAGE	2005/06	ESTIMATE	1308
2005/06	FEES, PERMITS & LICENCES	13	POST OFFICE	2003/04	ACTUAL	7643
2005/06	FEES, PERMITS & LICENCES	13	POST OFFICE	2004/05	ORIGINAL	7702
2005/06	FEES, PERMITS & LICENCES	13	POST OFFICE	2004/05	REVISED	7819
2005/06	FEES, PERMITS & LICENCES	13	POST OFFICE	2005/06	ESTIMATE	8100
2005/06	FEES, PERMITS & LICENCES	27	IMMIGRATION RECEIPTS	2003/04	ACTUAL	7341
2005/06	FEES, PERMITS & LICENCES	27	IMMIGRATION RECEIPTS	2004/05	ORIGINAL	7736
2005/06	FEES, PERMITS & LICENCES	27	IMMIGRATION RECEIPTS	2004/05	REVISED	8486
2005/06	FEES, PERMITS & LICENCES	27	IMMIGRATION RECEIPTS	2005/06	ESTIMATE	8386
2005/06	FEES, PERMITS & LICENCES	29	TRADE & SERVICE MARK	2003/04	ACTUAL	1290
2005/06	FEES, PERMITS & LICENCES	29	TRADE & SERVICE MARK	2004/05	ORIGINAL	1364
2005/06	FEES, PERMITS & LICENCES	29	TRADE & SERVICE MARK	2004/05	REVISED	1289
2005/06	FEES, PERMITS & LICENCES	29	TRADE & SERVICE MARK	2005/06	ESTIMATE	1301
2005/06	FEES, PERMITS & LICENCES	30	FERRY SERVICES	2003/04	ACTUAL	733
2005/06	FEES, PERMITS & LICENCES	30	FERRY SERVICES	2004/05	ORIGINAL	800
2005/06	FEES, PERMITS & LICENCES	30	FERRY SERVICES	2004/05	REVISED	950
2005/06	FEES, PERMITS & LICENCES	30	FERRY SERVICES	2005/06	ESTIMATE	1000
2005/06	FEES, PERMITS & LICENCES	30	SERVICES TO SEABORNE SHIPPING	2003/04	ACTUAL	2812
2005/06	FEES, PERMITS & LICENCES	30	SERVICES TO SEABORNE SHIPPING	2004/05	ORIGINAL	2850
2005/06	FEES, PERMITS & LICENCES	30	SERVICES TO SEABORNE SHIPPING	2004/05	REVISED	2780
2005/06	FEES, PERMITS & LICENCES	30	SERVICES TO SEABORNE SHIPPING	2005/06	ESTIMATE	3300
2005/06	FEES, PERMITS & LICENCES	31	AIR TERMINAL AND AVIATION	2003/04	ACTUAL	9706
2005/06	FEES, PERMITS & LICENCES	31	AIR TERMINAL AND AVIATION	2004/05	ORIGINAL	10526
2005/06	FEES, PERMITS & LICENCES	31	AIR TERMINAL AND AVIATION	2004/05	REVISED	10003
2005/06	FEES, PERMITS & LICENCES	31	AIR TERMINAL AND AVIATION	2005/06	ESTIMATE	10003
2005/06	FEES, PERMITS & LICENCES	32	PLANNING FEES AND SEARCHES	2003/04	ACTUAL	775
2005/06	FEES, PERMITS & LICENCES	32	PLANNING FEES AND SEARCHES	2004/05	ORIGINAL	738
2005/06	FEES, PERMITS & LICENCES	32	PLANNING FEES AND SEARCHES	2004/05	REVISED	1382
2005/06	FEES, PERMITS & LICENCES	32	PLANNING FEES AND SEARCHES	2005/06	ESTIMATE	1091
2005/06	FEES, PERMITS & LICENCES	34	VEHICLE LICENCES AND REGISTRATION	2003/04	ACTUAL	22934
2005/06	FEES, PERMITS & LICENCES	34	VEHICLE LICENCES AND REGISTRATION	2004/05	ORIGINAL	23803
2005/06	FEES, PERMITS & LICENCES	34	VEHICLE LICENCES AND REGISTRATION	2004/05	REVISED	24497
2005/06	FEES, PERMITS & LICENCES	34	VEHICLE LICENCES AND REGISTRATION	2005/06	ESTIMATE	24597
2005/06	FEES, PERMITS & LICENCES	35	BUS REVENUES	2003/04	ACTUAL	5880
2005/06	FEES, PERMITS & LICENCES	35	BUS REVENUES	2004/05	ORIGINAL	6720
2005/06	FEES, PERMITS & LICENCES	35	BUS REVENUES	2004/05	REVISED	6720
2005/06	FEES, PERMITS & LICENCES	35	BUS REVENUES	2005/06	ESTIMATE	6806
2005/06	FEES, PERMITS & LICENCES	36	SOLID WASTE	2003/04	ACTUAL	2607
2005/06	FEES, PERMITS & LICENCES	36	SOLID WASTE	2004/05	ORIGINAL	4539
2005/06	FEES, PERMITS & LICENCES	36	SOLID WASTE	2004/05	REVISED	4760
2005/06	FEES, PERMITS & LICENCES	36	SOLID WASTE	2005/06	ESTIMATE	4760
2005/06	FEES, PERMITS & LICENCES	36	WATER	2003/04	ACTUAL	3802
2005/06	FEES, PERMITS & LICENCES	36	WATER	2004/05	ORIGINAL	4200
2005/06	FEES, PERMITS & LICENCES	36	WATER	2004/05	REVISED	4200
2005/06	FEES, PERMITS & LICENCES	36	WATER	2005/06	ESTIMATE	4200
2005/06	FEES, PERMITS & LICENCES	36	RENTALS	2003/04	ACTUAL	1998
2005/06	FEES, PERMITS & LICENCES	36	RENTALS	2004/05	ORIGINAL	2011
2005/06	FEES, PERMITS & LICENCES	36	RENTALS	2004/05	REVISED	2011
2005/06	FEES, PERMITS & LICENCES	36	RENTALS	2005/06	ESTIMATE	2051
2005/06	FEES, PERMITS & LICENCES	39	COMPANIES - INTERNATIONAL	2003/04	ACTUAL	47924
2005/06	FEES, PERMITS & LICENCES	39	COMPANIES - INTERNATIONAL	2004/05	ORIGINAL	48892
2005/06	FEES, PERMITS & LICENCES	39	COMPANIES - INTERNATIONAL	2004/05	REVISED	48892
2005/06	FEES, PERMITS & LICENCES	39	COMPANIES - INTERNATIONAL	2005/06	ESTIMATE	48892
2005/06	FEES, PERMITS & LICENCES	39	COMPANIES LOCAL	2003/04	ACTUAL	2404
2005/06	FEES, PERMITS & LICENCES	39	COMPANIES LOCAL	2004/05	ORIGINAL	2200
2005/06	FEES, PERMITS & LICENCES	39	COMPANIES LOCAL	2004/05	REVISED	2200
2005/06	FEES, PERMITS & LICENCES	39	COMPANIES LOCAL	2005/06	ESTIMATE	2200
2005/06	FEES, PERMITS & LICENCES	39	COMPANIES LICENCES	2003/04	ACTUAL	4049
2005/06	FEES, PERMITS & LICENCES	39	COMPANIES LICENCES	2004/05	ORIGINAL	200
2005/06	FEES, PERMITS & LICENCES	39	COMPANIES LICENCES	2004/05	REVISED	200
2005/06	FEES, PERMITS & LICENCES	39	COMPANIES LICENCES	2005/06	ESTIMATE	200
2005/06	FEES, PERMITS & LICENCES	46	TELECOMMUNICATIONS RECEIPTS	2003/04	ACTUAL	6963
2005/06	FEES, PERMITS & LICENCES	46	TELECOMMUNICATIONS RECEIPTS	2004/05	ORIGINAL	8495
2005/06	FEES, PERMITS & LICENCES	46	TELECOMMUNICATIONS RECEIPTS	2004/05	REVISED	8495
2005/06	FEES, PERMITS & LICENCES	46	TELECOMMUNICATIONS RECEIPTS	2005/06	ESTIMATE	8578
2005/06	FEES, PERMITS & LICENCES	57	AIRCRAFT REGISTRATION	2003/04	ACTUAL	4350
2005/06	FEES, PERMITS & LICENCES	57	AIRCRAFT REGISTRATION	2004/05	ORIGINAL	3970
2005/06	FEES, PERMITS & LICENCES	57	AIRCRAFT REGISTRATION	2004/05	REVISED	3970
2005/06	FEES, PERMITS & LICENCES	57	AIRCRAFT REGISTRATION	2005/06	ESTIMATE	4369
2005/06	FEES, PERMITS & LICENCES	72	PLANT PRODUCTION & MARKETING CTRE	2003/04	ACTUAL	376
2005/06	FEES, PERMITS & LICENCES	72	PLANT PRODUCTION & MARKETING CTRE	2004/05	ORIGINAL	500
2005/06	FEES, PERMITS & LICENCES	72	PLANT PRODUCTION & MARKETING CTRE	2004/05	REVISED	438
2005/06	FEES, PERMITS & LICENCES	72	PLANT PRODUCTION & MARKETING CTRE	2005/06	ESTIMATE	370
2005/06	FEES, PERMITS & LICENCES	73	REGISTRATION OF SHIPPING	2003/04	ACTUAL	1688
2005/06	FEES, PERMITS & LICENCES	73	REGISTRATION OF SHIPPING	2004/05	ORIGINAL	1363
2005/06	FEES, PERMITS & LICENCES	73	REGISTRATION OF SHIPPING	2004/05	REVISED	1508
2005/06	FEES, PERMITS & LICENCES	73	REGISTRATION OF SHIPPING	2005/06	ESTIMATE	1440
2005/06	OTHER RECEIPTS	03	FINES AND FORFEITURES	2003/04	ACTUAL	4808
2005/06	OTHER RECEIPTS	03	FINES AND FORFEITURES	2004/05	ORIGINAL	5300
2005/06	OTHER RECEIPTS	03	FINES AND FORFEITURES	2004/05	REVISED	5295
2005/06	OTHER RECEIPTS	03	FINES AND FORFEITURES	2005/06	ESTIMATE	5300
2005/06	OTHER RECEIPTS	11	INTEREST ON DEPOSITS	2003/04	ACTUAL	3920
2005/06	OTHER RECEIPTS	11	INTEREST ON DEPOSITS	2004/05	ORIGINAL	3200
2005/06	OTHER RECEIPTS	11	INTEREST ON DEPOSITS	2004/05	REVISED	3200
2005/06	OTHER RECEIPTS	11	INTEREST ON DEPOSITS	2005/06	ESTIMATE	3200
2005/06	OTHER RECEIPTS	11	BERMUDA MONETARY AUTHORITY	2003/04	ACTUAL	1315
2005/06	OTHER RECEIPTS	11	BERMUDA MONETARY AUTHORITY	2004/05	ORIGINAL	1250
2005/06	OTHER RECEIPTS	11	BERMUDA MONETARY AUTHORITY	2004/05	REVISED	1250
2005/06	OTHER RECEIPTS	11	BERMUDA MONETARY AUTHORITY	2005/06	ESTIMATE	1250
2005/06	OTHER RECEIPTS		OTHER REVENUE	2003/04	ACTUAL	10147
2005/06	OTHER RECEIPTS		OTHER REVENUE	2004/05	ORIGINAL	10454
2005/06	OTHER RECEIPTS		OTHER REVENUE	2004/05	REVISED	10043
2005/06	OTHER RECEIPTS		OTHER REVENUE	2005/06	ESTIMATE	11242
2004/05	TAXES & DUTIES	12	CUSTOMS DUTY	2002/03	ACTUAL	184987
2004/05	TAXES & DUTIES	12	CUSTOMS DUTY	2003/04	ORIGINAL	185966
2004/05	TAXES & DUTIES	12	CUSTOMS DUTY	2003/04	REVISED	187037
2004/05	TAXES & DUTIES	12	CUSTOMS DUTY	2004/05	ESTIMATE	194148
2004/05	TAXES & DUTIES	27	SALE OF LAND TO NON-BERMUDIANS	2002/03	ACTUAL	5257
2004/05	TAXES & DUTIES	27	SALE OF LAND TO NON-BERMUDIANS	2003/04	ORIGINAL	7000
2004/05	TAXES & DUTIES	27	SALE OF LAND TO NON-BERMUDIANS	2003/04	REVISED	4500
2004/05	TAXES & DUTIES	27	SALE OF LAND TO NON-BERMUDIANS	2004/05	ESTIMATE	7000
2004/05	TAXES & DUTIES	29	TIMESHARING TAX	2002/03	ACTUAL	328
2004/05	TAXES & DUTIES	29	TIMESHARING TAX	2003/04	ORIGINAL	225
2004/05	TAXES & DUTIES	29	TIMESHARING TAX	2003/04	REVISED	325
2004/05	TAXES & DUTIES	29	TIMESHARING TAX	2004/05	ESTIMATE	325
2004/05	TAXES & DUTIES	38	PASSENGER TAXES	2002/03	ACTUAL	25859
2004/05	TAXES & DUTIES	38	PASSENGER TAXES	2003/04	ORIGINAL	26050
2004/05	TAXES & DUTIES	38	PASSENGER TAXES	2003/04	REVISED	26650
2004/05	TAXES & DUTIES	38	PASSENGER TAXES	2004/05	ESTIMATE	25050
2004/05	TAXES & DUTIES	38	STAMP DUTIES	2002/03	ACTUAL	34877
2004/05	TAXES & DUTIES	38	STAMP DUTIES	2003/04	ORIGINAL	29670
2004/05	TAXES & DUTIES	38	STAMP DUTIES	2003/04	REVISED	27570
2004/05	TAXES & DUTIES	38	STAMP DUTIES	2004/05	ESTIMATE	27590
2004/05	TAXES & DUTIES	38	BETTING TAX	2002/03	ACTUAL	1233
2004/05	TAXES & DUTIES	38	BETTING TAX	2003/04	ORIGINAL	800
2004/05	TAXES & DUTIES	38	BETTING TAX	2003/04	REVISED	800
2004/05	TAXES & DUTIES	38	BETTING TAX	2004/05	ESTIMATE	800
2004/05	TAXES & DUTIES	38	LAND TAX	2002/03	ACTUAL	40507
2004/05	TAXES & DUTIES	38	LAND TAX	2003/04	ORIGINAL	40000
2004/05	TAXES & DUTIES	38	LAND TAX	2003/04	REVISED	41000
2004/05	TAXES & DUTIES	38	LAND TAX	2004/05	ESTIMATE	42000
2004/05	TAXES & DUTIES	38	FOREIGN CURRENCY PURCHASE TAX	2002/03	ACTUAL	3887
2004/05	TAXES & DUTIES	38	FOREIGN CURRENCY PURCHASE TAX	2003/04	ORIGINAL	3500
2004/05	TAXES & DUTIES	38	FOREIGN CURRENCY PURCHASE TAX	2003/04	REVISED	4000
2004/05	TAXES & DUTIES	38	FOREIGN CURRENCY PURCHASE TAX	2004/05	ESTIMATE	4000
2004/05	TAXES & DUTIES	38	PAYROLL TAX 	2002/03	ACTUAL	203191
2004/05	TAXES & DUTIES	38	PAYROLL TAX 	2003/04	ORIGINAL	185000
2004/05	TAXES & DUTIES	38	PAYROLL TAX 	2003/04	REVISED	208000
2004/05	TAXES & DUTIES	38	PAYROLL TAX 	2004/05	ESTIMATE	220000
2004/05	TAXES & DUTIES	38	HOTEL OCCUPANCY	2002/03	ACTUAL	10824
2004/05	TAXES & DUTIES	38	HOTEL OCCUPANCY	2003/04	ORIGINAL	10000
2004/05	TAXES & DUTIES	38	HOTEL OCCUPANCY	2003/04	REVISED	9000
2004/05	TAXES & DUTIES	38	HOTEL OCCUPANCY	2004/05	ESTIMATE	9000
2004/05	TAXES & DUTIES	38	CORPORATE SERVICE TAX	2002/03	ACTUAL	2077
2004/05	TAXES & DUTIES	38	CORPORATE SERVICE TAX	2003/04	ORIGINAL	2000
2004/05	TAXES & DUTIES	38	CORPORATE SERVICE TAX	2003/04	REVISED	2000
2004/05	TAXES & DUTIES	38	CORPORATE SERVICE TAX	2004/05	ESTIMATE	2000
2004/05	FEES, PERMITS & LICENCES	03	LIQUOR LICENCES	2002/03	ACTUAL	343
2004/05	FEES, PERMITS & LICENCES	03	LIQUOR LICENCES	2003/04	ORIGINAL	300
2004/05	FEES, PERMITS & LICENCES	03	LIQUOR LICENCES	2003/04	REVISED	300
2004/05	FEES, PERMITS & LICENCES	03	LIQUOR LICENCES	2004/05	ESTIMATE	295
2004/05	FEES, PERMITS & LICENCES	12	OTHER CUSTOMS FEES & CHARGES	2002/03	ACTUAL	1667
2004/05	FEES, PERMITS & LICENCES	12	OTHER CUSTOMS FEES & CHARGES	2003/04	ORIGINAL	1618
2004/05	FEES, PERMITS & LICENCES	12	OTHER CUSTOMS FEES & CHARGES	2003/04	REVISED	1587
2004/05	FEES, PERMITS & LICENCES	12	OTHER CUSTOMS FEES & CHARGES	2004/05	ESTIMATE	1634
2004/05	FEES, PERMITS & LICENCES	12	WHARFAGE	2002/03	ACTUAL	1197
2004/05	FEES, PERMITS & LICENCES	12	WHARFAGE	2003/04	ORIGINAL	950
2004/05	FEES, PERMITS & LICENCES	12	WHARFAGE	2003/04	REVISED	1206
2004/05	FEES, PERMITS & LICENCES	12	WHARFAGE	2004/05	ESTIMATE	1242
2004/05	FEES, PERMITS & LICENCES	13	POST OFFICE	2002/03	ACTUAL	7447
2004/05	FEES, PERMITS & LICENCES	13	POST OFFICE	2003/04	ORIGINAL	7825
2004/05	FEES, PERMITS & LICENCES	13	POST OFFICE	2003/04	REVISED	7527
2004/05	FEES, PERMITS & LICENCES	13	POST OFFICE	2004/05	ESTIMATE	7702
2004/05	FEES, PERMITS & LICENCES	27	IMMIGRATION RECEIPTS	2002/03	ACTUAL	7457
2004/05	FEES, PERMITS & LICENCES	27	IMMIGRATION RECEIPTS	2003/04	ORIGINAL	7368
2004/05	FEES, PERMITS & LICENCES	27	IMMIGRATION RECEIPTS	2003/04	REVISED	7368
2004/05	FEES, PERMITS & LICENCES	27	IMMIGRATION RECEIPTS	2004/05	ESTIMATE	7736
2004/05	FEES, PERMITS & LICENCES	29	TRADE & SERVICE MARK	2002/03	ACTUAL	1325
2004/05	FEES, PERMITS & LICENCES	29	TRADE & SERVICE MARK	2003/04	ORIGINAL	1308
2004/05	FEES, PERMITS & LICENCES	29	TRADE & SERVICE MARK	2003/04	REVISED	1123
2004/05	FEES, PERMITS & LICENCES	29	TRADE & SERVICE MARK	2004/05	ESTIMATE	1364
2004/05	FEES, PERMITS & LICENCES	30	FERRY SERVICES	2002/03	ACTUAL	672
